0.64	0.051079914	0.09146231
0.48	0.078756616	0.12947558
0.52	0.12913457	0.19492045
0.53	0.18612786	0.2527303
0.536	0.22604214	0.29025
0.51333326	0.25391093	0.3098766
0.49142855	0.28491727	0.32590616
0.475	0.30814794	0.33876675
0.47555554	0.3379306	0.3598182
0.45200002	0.35420352	0.36250442
0.44727272	0.3870024	0.37856615
0.43666664	0.40831888	0.38639393
0.42461544	0.42940348	0.39008266
0.4114286	0.4406204	0.3887524
0.408	0.4677294	0.3978041
0.3925	0.47552004	0.3926999
0.38823533	0.4942611	0.397426
0.38000003	0.5130079	0.3993799
0.3747368	0.5271704	0.40171567
0.36400002	0.5424085	0.39902362
0.3638095	0.557906	0.40373024
0.3636363	0.57664526	0.4100906
0.3513044	0.5814072	0.40335187
0.34	0.5849646	0.39654428
0.3328	0.59173673	0.39293042
0.32923073	0.60240954	0.3930217
0.32592595	0.6209144	0.3940326
0.32000005	0.62703085	0.39069846
0.31724137	0.6375597	0.39094144
0.31066668	0.6417618	0.38638192
0.30322582	0.64385873	0.38045856
0.3	0.6561032	0.38019735
0.2957576	0.6627759	0.377882
0.2882353	0.6633913	0.371261
0.2845714	0.6706733	0.36941144
0.28222224	0.6790331	0.36880612
0.27891895	0.6852386	0.36689046
0.2736842	0.6896433	0.36310783
0.27076924	0.695225	0.36124164
0.267	0.7001586	0.35845646
0.26048782	0.7001586	0.35235655
0.25619048	0.7036435	0.34892786
0.25116286	0.7053101	0.34439197
0.24636364	0.7059255	0.33956775
0.24266668	0.7092076	0.33624402
0.23913044	0.71346533	0.33346683
0.23574468	0.71908075	0.3305216
0.23333332	0.7260656	0.32919562
0.22857137	0.7260656	0.32430324
0.22479998	0.726681	0.3202527
0.22117649	0.72729635	0.31632978
0.21846153	0.731463	0.31407395
0.21509434	0.733963	0.3108455
0.21259259	0.7370784	0.3083794
0.20945454	0.73874503	0.30520764
0.20642859	0.74124503	0.30223578
0.20280701	0.74124503	0.2982473
0.2	0.7435979	0.29543123
0.19796611	0.7532646	0.29384977
0.19466664	0.7532646	0.29012173
0.1914754	0.7532646	0.28648856
0.18838707	0.7532646	0.2829467
0.18539685	0.7532646	0.2794928
0.18375	0.7577885	0.27805817
0.1809231	0.7577885	0.27474713
0.17939395	0.7611942	0.27330294
0.17791045	0.76452756	0.27188572
0.17647062	0.7692895	0.27063966
0.17449272	0.7721466	0.26853302
0.17257144	0.77396476	0.26639044
0.1712676	0.7783706	0.26521802
0.1688889	0.7783706	0.26231027
0.16767125	0.7824626	0.26118857
0.16540541	0.7824626	0.2583881
0.16319999	0.7824626	0.25564778
0.16210528	0.7873156	0.25469548
0.16051948	0.7890547	0.25285122
0.15846156	0.7890547	0.25025403
0.15696204	0.79140764	0.24854365
0.155	0.79140764	0.24604309
0.15358025	0.7940743	0.24442618
0.15219513	0.8020744	0.24293579
0.1508434	0.80355585	0.24129024
0.14904763	0.80355585	0.23895723
0.14776471	0.8041712	0.23720272
0.14604652	0.8041712	0.23495524
0.14482759	0.80683786	0.23353463
0.14363638	0.809695	0.23214787
0.14202246	0.809695	0.23000956
0.14088888	0.81236166	0.22867256
0.13978022	0.81417984	0.22731277
0.13913043	0.81851315	0.22671358
0.13763443	0.81851315	0.2247007
0.13617021	0.81851315	0.2227236
0.13473684	0.81851315	0.22078128
0.13333333	0.81851315	0.2188729
0.13237113	0.8202523	0.21766412
0.1310204	0.8202523	0.2158154
0.13010103	0.82199144	0.21465376
0.12879999	0.82199144	0.21286167
0.12792079	0.82465804	0.21178918
0.12705883	0.82527345	0.21052933
0.12582526	0.82527345	0.20881617
0.12461539	0.82527345	0.20713086
0.12342858	0.82527345	0.2054728
0.122264154	0.82527345	0.20384122
0.121121496	0.82527345	0.20223558
0.11999999	0.82527345	0.20065525
0.118899085	0.82527345	0.1990996
0.11818181	0.8269402	0.19816509
0.11711713	0.8269402	0.19665271
0.116071425	0.8269402	0.1951634
0.11504426	0.8269402	0.19369663
0.11403509	0.8269402	0.19225194
0.11339131	0.82979727	0.19144891
0.112413794	0.82979727	0.19004203
0.11145301	0.82979727	0.18865581
0.11050848	0.82979727	0.18728983
0.10957984	0.82979727	0.18594362
0.10866666	0.82979727	0.18461677
0.107768595	0.82979727	0.1833088
0.106885254	0.82979727	0.18201938
0.10666664	0.8350073	0.18190345
0.105806425	0.8350073	0.18064164
0.104959995	0.8350073	0.1793973
0.104127	0.8350073	0.17817008
0.103307076	0.8350073	0.17695971
0.1025	0.8350073	0.1757657
0.10170544	0.8350073	0.17458782
0.10092308	0.8350073	0.17342572
0.10015267	0.8350073	0.17227907
0.099696964	0.8356227	0.17155366
0.098947376	0.8356227	0.17043497
0.09820895	0.8356227	0.16933087
