0.56	0.04069064	0.074656546
0.48	0.062228173	0.10715027
0.48	0.10051614	0.15942684
0.49	0.13592313	0.203588
0.512	0.1822825	0.2520492
0.49333337	0.23183593	0.28912732
0.46857142	0.25760862	0.30343124
0.46	0.28027335	0.3185186
0.4488889	0.30593595	0.33355927
0.44400007	0.33692482	0.34986347
0.44363645	0.36990947	0.36749145
0.42666665	0.3838015	0.3691995
0.4215385	0.4079895	0.37756988
0.41142857	0.42378628	0.38149357
0.39733332	0.43640697	0.38024116
0.385	0.45145953	0.37978646
0.37176475	0.46238554	0.37659872
0.36222222	0.4714439	0.37495208
0.3473684	0.4738775	0.3667735
0.338	0.48908913	0.3647894
0.33714285	0.5133288	0.37100932
0.33090907	0.5214391	0.36931124
0.32173917	0.5278677	0.36537772
0.31499997	0.534924	0.36298835
0.31039998	0.54309225	0.36182985
0.30461538	0.5508838	0.3600477
0.30074075	0.56086636	0.3597869
0.2928571	0.5673478	0.3553387
0.28551728	0.5708327	0.3505768
0.28133336	0.5774144	0.34859017
0.27483872	0.58133787	0.3443787
0.27125	0.5878929	0.34269097
0.2678788	0.60197073	0.34238946
0.26117647	0.60378885	0.33708876
0.256	0.60736024	0.3333856
0.25444448	0.6220658	0.33439147
0.24864866	0.62388396	0.329568
0.24526316	0.62764746	0.3268937
0.24102564	0.6319052	0.32385468
0.23500001	0.6319052	0.3182139
0.2312195	0.63531095	0.3152516
0.22761905	0.63759303	0.31191754
0.22325586	0.6402597	0.3081567
0.22000001	0.6425417	0.3050738
0.216	0.6450417	0.3015308
0.21391304	0.65301013	0.30028242
0.21106385	0.65629214	0.29766187
0.20999998	0.66281325	0.2973488
0.20734692	0.66766626	0.2953637
0.2032	0.66766626	0.29103145
0.20078433	0.67801917	0.28943187
0.19846153	0.682543	0.28757176
0.1962264	0.68565834	0.2853706
0.19407406	0.69427377	0.28345174
0.19127269	0.696013	0.28061175
0.18785714	0.696013	0.27683893
0.1845614	0.696013	0.27316797
0.18275861	0.7001841	0.2716613
0.18101694	0.70427614	0.27018365
0.17799997	0.70427614	0.26674312
0.17639345	0.70844275	0.26537058
